id,smiles
ord-3cd8a11a4ea24cd9ba0985e7b40242a8_0,CCOC(=O)CC(C)(C)Cc1cc(F)c(OCCCNc2ccccn2)c(Br)c1
ord-e514c8c0952849b68a8bccc2fdadd17a_2,O=C1c2ccccc2C(=O)N1Cc1cc([N+](=O)[O-])ccc1O
ord-c91eb24a89ce428d9425845b83b33438_0,CCOC(=O)C1=C(O)c2ccc(F)c(F)c2C(C)(C)C1=O
ord-271e895a554a44d29a60f56a5f257c3b_0,C=C(CCl)COc1c(Cl)cc(OCC=C(Cl)Cl)cc1Cl
ord-a47de7aae8b643108406111892b425d9_4,CN(C)C[C@H](Cc1ccccc1)NCc1cccc(CN2C(C(=O)O)CCS2(=O)=O)c1
ord-114f3a2d4196453ba25b543d22f83384_1,COC(=O)c1ccc(C(=O)NN)cc1Cl
ord-ffeb59053f484f92991a4bee1897905b_0,CCCC(=O)c1c[nH]c2c(OC)cc(OC(=O)c3ccccc3)cc2c1=O
ord-43d62a1dc70e479ea24a10e58d527d65_0,NCc1cccc(C(=O)N(Cc2ccc(F)cc2)Cc2cc(Cl)cc(Cl)c2)c1
ord-694915df356b4d23a94fe496520df834_0,C[Si](C)(C)C#CN(CCCO)c1nc2cc(C(F)(F)F)ccc2n2ccnc12
ord-849db85dfcb045b7bfb7748072623ff2_0,CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCn2c(C(F)(F)F)nc(C(=O)C3CCCC3)c2C1)Cc1cc(F)c(F)cc1F
ord-a72c8c6dea854f8daf063d4edb0352df_0,N#Cc1ccc(-c2cncc(F)c2C=O)cc1Cl
ord-66a67d928caa4feb8222460eb76c2777_1,Cc1cc2c(c3ccc(=O)[nH]c13)CC(CN)O2
ord-4a21c923e9694d84b322ab1bb9880502_1,c1cc(OCc2ccc3ccccc3n2)cc(-c2nnn[nH]2)c1
ord-4222368124444b94aef5b14bcca463d9_0,Cn1ccnc1C1(O)CCN(C(=O)OC(C)(C)C)CC1
ord-425f72a170eb4bb0a448a7569957ecdb_2,O=C(NCO)C(Cl)(Cl)Cl
ord-442ef23f4fc14b52ba685d33ebd86799_1,C1CNCCSC1
ord-398b2eab9038412aa07ad575754ed896_1,COc1cc([N+](=O)[O-])ccc1OC[C@H]1CO1
ord-bf483c2a34884c1c97c89b3607099cf5_2,Cc1nc(CCc2c(-c3ccccc3)noc2C)sc1C(=O)O
ord-d3ba190ec2f44982a59bad0a4260f48f_0,CCOC(=O)[C@@H]1OC[C@@H](C(C)=O)O1
ord-7bfc004f322e4c3da7cd5f4ce47091ef_0,COc1cc2c(cc1O)CC(C)(C)N=C2
ord-6875917fdc0e4c6c9fedae3a6dffe0e1_0,CCOC(=O)C1(O)CCC(O[Si](C)(C)C(C)(C)C)CC1
ord-3640c023f06f463ca4df6393677d8b08_0,CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)C1CCNC(=O)OCc1ccccc1
ord-cad4f8c0140e4a53a9f1d98f961fb41d_0,CCOC(C#CC(O)CC)OCC
ord-4d58323b163c41c39fb07de8461985c8_0,O=C(c1ccc(Cl)c([N+](=O)[O-])c1)C1CCCCC1
ord-5ce131721cb34c8698bc4906f7b36450_0,CCCCCP(=O)(OCC)c1ccc(Cl)c([N+](=O)[O-])c1
ord-964de9137b6c4c20a8b2cc2ba2995a41_0,COC(=O)c1ccnc(Cc2ccccc2)c1
ord-e150b56a574d48cc91bf17c52995ad65_0,COC(=O)C1CCNC(Cc2ccccc2)C1
ord-9eee72931600479b87183dc8ba3b1b60_0,Cc1ccc(S(=O)(=O)n2ccc3nc(C(N[S@@](=O)C(C)(C)C)C(F)(F)F)cnc32)cc1
ord-555d03b05a4647b38f597d0caad4f856_0,Cc1ccc(S(=O)(=O)n2ccc3c2ncc2cnc([C@H]4CN(C(=O)OC(C)(C)C)CC[C@H]4C)n23)cc1
ord-530b343428824d869924b76a2441b8e5_2,CC[C@H]1CNC[C@H]1c1nnc2cnc3c(ccn3S(=O)(=O)c3ccc(C)cc3)n12
ord-977788367dd0412080c9072013037a59_0,CNC(=O)n1nc(C(C)(C)C)nc1O
ord-b86b303d338a4642a0ab968c72930c84_1,OCC#CCCCOC1CCCCO1
ord-eb38eeadb7164ce885cc2fb6c3bf5e41_0,CC#CCOc1ccc(S(=O)(=O)N2CCS(=O)C(C)(C)C2C(=O)[O-])cc1
ord-6f31e4df667c4be0b082ed8c4ef58f14_0,COc1cc([C@H](O)COS(=O)(=O)c2ccc(C)cc2)cc(OC)c1OC
ord-5b8149ceb68941b0829edcd7ffbffefa_0,Cc1ccccc1C(=O)CN1C(=O)C(NC(=O)Nc2cccc(C(=O)OCc3ccccc3)c2)CN(C(=O)C(C)(C)C)c2ccccc21
ord-82869b2cd3604438aa10bb99d84a35a2_0,Cc1nc2n(n1)C(SC#N)=Nc1ccccc1C2
ord-cc5e83cb537d4f9c874db9bd37a61444_0,N[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(Br)cc2OC(F)(F)F)CC1
ord-6a210aad632d403099b9e27309b55225_4,Cc1ccc(S(=O)(=O)OCCC2CN(Cc3ccc(C(F)(F)F)cc3)C(=O)N2C)cc1
ord-d97bb2889b5f468080b079d2b3c22145_0,O=C(NC(CN1CCOCC1)c1ccccc1)c1cccnc1F
ord-577d2f645f2646e190d3f5cbee4e996f_0,COC(=O)c1cccc(Oc2cc(N)c(N)cn2)c1
ord-8022941317ef4ff9aca82e964d53b306_2,CNc1ccn2c(C(=O)c3ccc([N+](=O)[O-])c(OC)c3)c(C)c(C(=O)OCc3ccccc3)c2c1
ord-19229dc1a7fb402288e9897e758debe6_0,COc1ccc(C(C)=O)c(Cl)c1
ord-a7d3fbe898d847c68fadbf3915e5b35a_0,NCCc1ccc(-c2ccccc2)nc1
ord-e87ff47b43bf4e548244637f25f509d2_0,CC(C)(C)OC(=O)n1c(C=O)cc2c(Cl)nc(-c3ccccc3)nc21
ord-ba921961a8e141c0ba1c29d8f6b4307b_0,CSc1ncc2cc(-c3cc(-c4nnc(CC(C)C)o4)ccc3C)c(=O)n(C3CCCC3)c2n1
ord-1abded4ffdb743598185c6d9933b24c9_0,CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)OCC)cc2)c1-c1ccc(OC)cc1
ord-c2f09fd509964f8fabbbcd99d56ec7b0_0,Cc1cc(NC(=O)OCc2ccccc2)ccc1O
ord-271b1a3e8aa74882866453cba53c93df_0,CON1CCC2(CC1)OC(=O)C(c1c(C)cc(C)cc1C)=C2O
ord-bc3bd6b6aefb4a038d6d1af5ad64a8e1_0,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)sc1CO
ord-549491ce1818412f957ab2a33af01bea_0,CC(C)(C)OC(=O)N(CC1CCNCC1)c1cc(N(COCC[Si](C)(C)C)COCC[Si](C)(C)C)n2ncc(-c3cnc4ccc(F)cc4c3)c2n1
ord-9574a61e822c4dcb8dc7b77dfcd63820_1,CCCOc1ccc(C#N)cc1
ord-ad1c499fc27d4f65be352f431a0280fb_0,CON(C)C(=O)c1cc(-n2c(=O)cc(C(F)(F)F)[nH]c2=O)c(F)cc1Cl
ord-4c8f67b82d9d4c3e96bdccf5090e80c8_1,CS(=O)(=O)OCCCOc1ccc(Cl)cc1
ord-2c07b8923c7740818fc3b1ebb7fc3e99_0,CC(=O)OC1OC(=O)c2ccccc21
ord-3995adbe6b7940e3b474099fd603358c_3,CCOC(=O)c1cccc(C(F)(F)F)c1
ord-57695f82276b48eb9bfc84d942732154_2,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
ord-acaf3ba19a2d4bef9b4174f82f00cf52_1,COC(CSc1ccccc1F)OC
ord-77ca9a2b640d465392275b1fd47802dc_1,Nc1cn(C2CCCCO2)nc1-c1nc2cc3c(cc2[nH]1)CCC3
ord-a7a2712f76f4434cac0395dd52f903cb_0,O=C1NCN(c2ccccc2)C12CCN(C[C@@H]1CCc3ccccc3[C@H]1O)CC2
ord-42c00d6678ae4e81a50c67dd9b798498_0,CNC(c1ccc(OC)cc1)c1csc(S(N)(=O)=O)c1
ord-aa0eb34e98ae4e85b01a347909369313_0,O=C(O)C1CC12CCCCC2
ord-d35de0e27a3845e5adb935d104ed367f_0,CCCN(CCC)CCCCN(CCC(=O)OC)Cc1ccc(CNCc2ncc[nH]2)cc1
ord-5379ca734dae47c68f9e767c9df4b3cd_1,[O-][n+]1ccccc1Cc1ccccc1
ord-cb886337b2bb43d7958967cf982e721d_3,CCOc1ccc(OC)cc1C(N)=O
ord-630b235141c6429296fadad94e1a144d_0,COP([O-])[O-]
ord-dd58fc3c17a74632917cae32ba65db47_4,[Li][CH]=CC
ord-2f4f357b73274f0f9807f875eeafd29f_1,N#CC=C(N)c1ccc(F)cc1F
ord-2af3e6e71c7d4b6a80f66a8dd44c1fe3_0,CC1Cc2ccc(Br)cc2CN1C(=O)OC(C)(C)C
ord-1c5b65c3b9ad41fba7d23f5ea22e84a9_0,CCOC(=O)CCN(C)C(=O)c1ccc(NC(CC(C)C)c2oc3ccc(Cl)cc3c2C)cc1
ord-5823f61956324cf88f8d1bdb0e01f6f1_0,COCCOCc1c(CO)oc2ccc(F)cc12
ord-aa6fc45e6df34901a1bc78973a9dafc5_0,CCOC(=O)CCNC(=O)c1ccc(NC(c2oc3ccc(OCCCS(C)(=O)=O)cc3c2C)C2CCCCC2)cc1
ord-55dd884ca9094ce9a228d6d23796c7dd_0,CCOC(=O)C(CC)NC(=O)Cn1ncc(N[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)c(Cl)c1=O
ord-2b182d0892be4d98a1e17edeb8552048_0,Cc1cc(Nc2nc(Nc3cc(C)c(Br)cc3C)ncc2Cl)n[nH]1
ord-3bc13da47d7b4364b24bda98649dbc46_0,CCOC(=O)c1cc(Oc2ccc(C(C)C(O)(c3ccc4c(c3)N(C)C(=O)CO4)C(F)(F)F)c(Cl)c2)ccc1F
ord-51065769ed214ca9b9c702a8a2ffb728_0,CCN1C(=O)COc2ccc(C(=O)C(C)c3ccc(OC)cc3Cl)cc21
ord-7e1a19a02ca4422a9a5b9c51100ef416_0,C[Si](C)(C)CCOCn1ncc2[nH]c(-c3ccc(OC(F)F)c(OC4CC4)c3)c(CC3CC3)c2c1=O
ord-ef6c123d728e426ea02ee60b91d4a022_0,CCOC(=O)c1cc(-c2ccc(OC(F)F)c(OCC3CC3)c2)[nH]c1COCc1ccc(OC)cc1
ord-885c4c28610949e79589db72dac97950_0,COCC(=O)c1ccc(OCCCOc2c(Cl)cc(OCC=C(Cl)Cl)cc2Cl)cc1
ord-b7c5ce32c29f47359e30e3fdd583de49_0,FC(F)(F)Oc1ccc(-n2ncc(Cc3ccc(Br)cc3)c2C2CCCCC2)cc1
ord-36e67e5d72624bd4b6a7f405158df350_0,Cc1c(C)c2c(c(C)c1O)CCC1(CCC1)O2
ord-fbedc33ba66147e6ac1f5d46bed54f8e_0,CCOC(=O)c1cc(C(=O)O)ccc1OCC
ord-db34ccea9f4b4518acbcdfeabed8f586_0,BrCCCCOCCc1ccccn1
ord-83bc811f3b164da6ad93f37ef30c7669_0,COc1cc2c(cc1OC)SCCC(C(=O)N1CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC1)=C2
ord-4e22ef240be448e5a72ab665249a9b1f_0,COC(=O)C1(C(C)(C)C)Cc2cc(O)ccc2O1
ord-181805b1cc8f477f848f37fa63675a54_0,O=C1CN(C(=O)[O-])C2(CCCC2)CN1
ord-4fba25a63077436eb85146e564cf839a_4,Cc1cc(NC(=O)c2ccccc2S)n(C)n1
ord-167a51ac699c47d6a3cc6d903a5fc671_0,CCOP(=O)(CC)OC(C#N)c1cccnc1
ord-856c093d2e4b469a9dc95f405e1422da_0,Nc1ccc(C(=O)OCC(O)CO)cc1
ord-0e45146a057144eb8c975fdf613c7f29_3,CC(C)=CC(=O)[C@H](C)N(Cc1ccccc1)Cc1ccccc1
ord-a0cd1da2be764b868cc3851b6199da10_0,c1ccc2c(c1)c1ccccc1c1cc(-n3c4ccccc4c4ccccc43)ccc21
ord-feba15eb86cf48b182e99955fb32536b_0,O=C(O)c1cccc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)c1
ord-74f44b4b60314fbda73ac599d049d5f8_0,O=Cc1sccc1-c1ccc(Cl)cc1
ord-e1f57e29d387476b8162e80b6fcab2a0_0,C#CC(C)NC(=O)c1cccc(C(F)(F)F)c1Cl
ord-da6e86bc60d845689bde7302401fca2a_3,COc1ccc(S(=O)(=O)Cl)cc1F
ord-9c06fe80f1da44a7b1fc976baab6e537_2,CCCCC1OC1CCCCCCCCCCOC(C)=O
ord-814171ab3ae8402d8688880dd8ccc2a2_0,CC(C)(C)OC(=O)CO[C@H]1CCC[C@@H](O)C1
ord-b608714a4e024d2ea7068a325c0481a6_2,CC1(C)O[C@H]2[C@H]([C@H](O)CNc3nccnc3Cl)CC[C@H]2O1
ord-8bc08849664443309a12c40f63b80de7_0,Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1F
ord-3299044a7de9434892120250d4b0e709_4,CNCCc1cn(CCc2cnc(C)nc2)c2ccc(Cl)cc12
ord-f5c00e7221fd42198999652b66f4d2ba_1,CCc1nc2ccc(-n3ccc(Br)cc3=O)cc2n1C
ord-5bcda76448ca4bb6b2f741714363d5d3_0,CCCCCCCCCCCC(=O)OC[C@H](CSC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](C)COCCCP(=O)(OCC)OCC)OC(=O)CCCCCCCCCCC
ord-f52c8253cf1e4c4f9eb47c59d0b99bfd_0,Cc1cccc2cc(-c3cnc4ccc(Cl)nn34)sc12
ord-20b371f2e3074d888758bcea347670a2_0,Fc1c(Cl)cc(C2(C(F)(F)F)CCNC2)cc1Cl
ord-6b0e011df8364c59972b15063c81feec_0,CC(C)(O)c1ccc(-c2cc3ccc(F)cc3c(=O)[nH]2)cc1
ord-ea53e607d5964a968dfb66debd969106_1,C[C@H](CCO)[C@@H](C)S(=O)(=O)c1ccccc1
ord-87435632c34844cfa51cee9ae34b724c_0,Cc1cccc(C(=O)N[C@@H](CCCC2CCCCC2)C(=O)O)c1
ord-785737f82afe4b12b86355e8e4348efe_0,Fc1cc(CBr)c(Cl)nc1Cl
ord-17d89dcb445040cab79e297057515afe_3,CCCCOc1ccc(Cn2c(C)nc3c(C(=O)OCC)cccc32)c(Cl)c1
ord-52e7f96e716c4ff6b370539ae3ef7ef5_0,CC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
ord-0a15e8aba45b4ced8f3d792f03ab2ff2_0,Nc1nc(/C(=N/OCCF)C(=O)O)cs1
ord-2f95526bce4d470eb61c7076bdcd2d3b_0,CC(C)C=Cc1c(C(C)C)nc(NC(C)C)c2n[nH]c(=O)n12
ord-15cde940836843679beb6de04c8b7eb9_2,CCN(CC)CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1cc(OC)ccc1Br
ord-93f2d3aa61fc497a8870a121a0d1c2e2_0,CN1C(=O)CCN(C2CCCC2)c2nc(Nc3cc(F)c(C(=O)O)cc3Cl)ncc21
ord-095a3202ec854c6ea82a750278d96481_1,Nc1ccc(Cl)c(CC2CCN(C3CCCCC3)C2=O)c1Cl
ord-f383c3e87b184791a67a2535d81c6360_1,Nc1ccc2c(c1)CCN2
ord-38bf6bbed5d044fba61c2ec3740a674f_0,CC(=O)c1ccc(O[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)cc1
ord-8f8bfab1fd144704890302dd9a1ceca8_1,CC(C)(C)OC(=O)N1CCC(c2ccccc2Sc2c[nH]c3ccccc23)CC1
ord-60e7421796904ddaaae3386352245993_0,CC(=O)OC[C@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)[C@@H]1C=O
ord-92464749ca8048ffbf83f0767ed15427_0,CCC1(OC(=O)OCc2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)CCCO[Si](CC)(CC)CC
ord-c1b7bac8c53d4c9e9a94feb78cd3a399_0,CC(C)(C)OC(=O)n1ccc2cc(C=CCO)ccc21
ord-e0f9399a22bb4b4d8a6b576d21864231_0,CC(C)(C)OC(=O)n1cccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2
ord-2016f79764fe4709bc3e09b48b2f3bbb_0,CCOC(=O)/C=C(\CC)C1CCCCC1
ord-eea2a28fad324177aaf0ee31e6d5d079_0,CC(C)(C)OC(=O)CN(C(=O)CN)c1ccccc1Oc1ccccc1
ord-0a81b1a187ea4bfb89f4d9d05b44edc7_0,CCOc1ccccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)Cl
ord-3f2a4129b7954ec48d69da6ee93dffdc_0,COc1c2c(c(OC)c(OC)c1OC)CC(CCCCCCCCN)C2
ord-2bcf9ec19f2b4d90ab2ab8abe2b1904f_3,ClOCc1ccccc1
ord-8bb1e842b56f4684893f8f3a287488fc_0,O=C(NCCc1ccccc1)C(NC(=O)[C@@H](Br)CCCCN1C(=O)c2ccccc2C1=O)C(=O)NCCc1ccccc1
ord-84d7d70b91464877b9c03025d876c0e7_1,O=c1c2cc(F)c(F)cc2n(CCF)c(=O)n1OCc1ccccc1
ord-36ac6e98cf734a8cb3464b8cace70005_0,O=C(c1cnc2ccc(Br)cc2c1Nc1cncc(CCN2CCCC2)c1)C1CC1
ord-decb994644164cb8ab3a2a4694cd2b9f_0,CCn1c(-c2nc3cc(C(=O)N4CCCC(NC(=O)OC(C)(C)C)C4)ccc3n2C)cc2cccnc21
ord-9f5b1fc470ba45b2870d16bee0cb81b3_3,CCOc1cc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(C=O)s2)ccc1OC
ord-d894a0b83dd84948810fafa13c65c2f0_0,O=C1CCC[C@@H](N(Cc2ccccc2)Cc2ccccc2)C1
ord-07cc383f6237472cb1ee9e5fc6303f38_2,COC(=O)C(C)(C)/C=C/c1ccc2ccc([C@@H](C)N)nc2c1
ord-40189096a2b446af9a3cbfa8b4cfec01_1,CC(=O)c1ccc2c(c1)C(c1ccccc1F)=NC(C)(C)C(=O)N2
ord-5c00b0e1e6294f7e9334cb74a494edc1_0,COc1ccc(-c2cc(C=O)[nH]c2-c2ccc(OC)cc2)cc1
ord-a0734779439f4634a4bb176e36b7c854_0,CC(C)Oc1cc(-n2ncc(C(F)(F)F)c(C#N)c2=O)c(F)cc1Cl
ord-899d31f0088e460dbbee34a9c0dc35e7_0,CCCCCCCCC(O)Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1
ord-6ea2a961defe489697b4361634e420d1_2,CC(C)(C)[Si](OCCCC1OC(=O)C=C1c1ccccc1)(c1ccccc1)c1ccccc1
ord-2be575fc1c034a92b43d4da955ac96e3_0,CC(C)(N)c1cncnc1
ord-25f404b2732846958cb2446c881a44e0_0,CNC(=O)c1ccccc1Oc1ccccc1
ord-597a8b6e233f4bcaa936c2aecec57d20_0,CC(=O)N1CC(N)=Cc2c1cccc2[N+](=O)[O-]
ord-71add139fb124842afbc23f1105c6e5c_0,COCC1COc2cc3ncnc(Cl)c3cc2O1
ord-324ee79d9ddd4492a0482ec89e8c01c5_0,N#Cc1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1
ord-60388bef9068407fb5619916f8fdd840_0,COc1ccc2nc(Cl)c(C(=O)c3ccccc3OC)cc2c1
ord-2cab73bf5f3c42d3a33f17717638f359_1,C[C@@](O)(c1cc(F)ccc1F)[C@H](N)c1cncc(Br)c1
ord-fc3b98c5db1647c0aedbd6ad154a3986_0,CC(C)(C)OC(=O)N[C@H](c1cc(Br)ncc1F)[C@H](O)c1ccccc1F
ord-69d97e76de4f48d2920029ba9269b6cf_0,CCOC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N2CCOCC2)c1=O
ord-818e5841e950425e84937a6cbc2286c2_1,CCOC(=O)Cn1c2c(c3cc(F)ccc31)C[C@@H](N)CC2
ord-b8b33cce66d0400b9126ec32f496a119_0,CC1(C)OB(c2cc(F)c(C#N)c(F)c2)OC1(C)C
ord-d72d6e100ac74509a3ec4e5c9b8fd2a1_0,O=C(CNC(=O)C1CN(Cc2ccccc2)CCO1)c1ccccc1
ord-e657c9a9619b426cbce0c666ebdaf904_0,O=Cc1cc(Cl)cc(OCCCOCc2ccccc2)c1O
ord-41978afdf0de4e5795a27ebb6b039c44_0,O=C(O)c1cnc(SCc2c(F)ccc(F)c2F)n1-c1ccc(F)cc1
ord-53058e09cad14a019c9bd8e9fa62692d_0,CC(C)(C)OC(=O)Nc1nc(Cl)sc1C#Cc1ccc(F)cc1
ord-9b989f4f1a244e26bfd73111548f6541_0,CNC(=O)c1nnc2c(Br)cccc2c1N
ord-d2063cf4dcf049f1807d8e694d77b8ef_0,CC(=O)N1CCN(CCOc2ccc(N3CCN(C4=Nn5c(nnc5C(F)(F)F)CC4)CC3)cc2)CC1
ord-0837034e9ee148f1bd380d224816e8df_0,CCOC(=O)CN1CCC(N(c2ccccc2)c2cccc(C(F)(F)F)c2)CC1
ord-66e42e340bd64edcb982991f7662555f_0,C[Si](C)(C)C#CCCOc1ncccn1
ord-756afa306eb148ea8b3a4df93123d3a6_1,CCCOCC(O)CCN1C(=O)CSC1CCCCCCC(=O)O
ord-a10e38574bd848a0b7606727b83a974a_0,CC(C)(C)OC(=O)N1CCO[C@H](c2ccc(Nc3ncc(O)cn3)cc2)C1
ord-53af200e20694ad0a333e3cb5032de6b_2,CCOC(=O)N(N)c1ccc(C)cc1
ord-2b5c3c16db384efd89302892ba4eec9a_1,C[C@H]1CC(=O)CCN1
ord-9ea83098eb694d75a49e7df58c9b1f09_1,COC(=O)c1cc(Br)nc2c1[nH]c1cc(C(=O)OC(C)C)ccc12
ord-a5cd27073e6a4d9eaf553de7883d19cd_0,O=C(NCc1ccc(Cl)cc1)c1cn2c3c(cc(CN4CCOCC4)cc3c1=O)OCC2
ord-f4ef0e7ade564ca79dcacb7446cd0831_0,COC(=O)C[C@@](Cc1ccc(OC)cc1CN(CC(F)(F)F)C(=O)OC(C)(C)C)(C(N)=O)N1C(=O)OC[C@H]1Cc1ccccc1
ord-790107d14227438cb80bfc7d54f4a4c2_0,CCCOc1cc2c(cc1Br)C(C)(C)CCC2(C)C
ord-f00997a6b580433c94373ce5b12f620f_2,CCCCCC(C=O)=Cc1ccc(Cl)cc1Cl
ord-e357ff5bf9f642a9a889251ad7e46814_0,CSC1C(=O)Nc2c(Oc3ccc4ccccc4c3)cccc21
ord-a2d2d4200221464cac1fe5d964a612bc_1,OC(CNc1ccccn1)c1ccccc1
